S,E,I,R,H
73763.4301,601.5386,456.1042,2369781.031590081,278272.03795
75491.9971,562.10805,348.85395,2378918.3146400927,983.81175
78337.6072,390.19495,233.14325,2387079.4975905824,532.87995
79972.9064,518.56615,307.72705,2395963.5497890073,693.2123
81135.0157,752.7093,444.84815,2405153.5036016745,994.518
82067.66355,970.51125,571.5951,2414604.5783747802,1271.612
82625.04325,1216.22465,714.90035,2424390.0265589175,1585.9035
82664.03725,1522.6877,896.2536,2434600.2953828718,1987.2421
83667.6754,1020.04395,754.3023,2444985.9790372737,2142.7575
84419.1317,1181.35165,694.282,2454881.964533291,1645.23845
84727.8165,1386.9908,812.7979,2465011.0927147474,1792.6922
84757.8068,1628.53755,955.10005,2475360.475254844,2106.34275
84305.2366,1971.7137,1160.8071,2486047.7326207208,2568.40985
83160.2834,2398.49655,1420.86655,2497289.4138865345,3167.75795
81146.2962,2886.87305,1728.8559,2509313.5553807085,3905.6646
80590.94565,2013.6612,1520.42785,2521760.0795828104,4347.60305
81181.21825,1348.53935,1027.96825,2533158.4471235117,3219.9174
82371.01205,916.47345,695.94365,2543572.6020159456,2179.55885
83984.97925,629.40835,475.9129,2553324.170373378,1480.94
85069.34095,866.6754,515.3974,2562837.600813995,1195.03905
85849.8842,1075.4251,637.443,2572614.9254644066,1431.1151
86196.2014,1321.06445,783.01205,2582790.9901034585,1754.3108
86858.08775,1063.0337,780.66145,2593311.214269011,2052.16905
87133.95695,1357.92895,804.9886,2603673.120510533,1845.6076
87185.7888,1549.84545,918.7774,2614273.220963663,2056.01915
86886.90435,1757.13485,1043.89565,2625244.464266518,2343.8865
87153.54175,1365.0257,1007.14395,2636411.454219372,2657.43785
88122.14275,1210.95735,742.5632,2646905.553306634,2088.6506
88491.51495,1466.5697,870.0859,2657204.619605356,1957.8496
88213.3082,1770.85485,1052.79065,2668063.7432985865,2364.62955
86374.28215,2289.18205,1373.6842,2680139.676899681,3119.358
83975.09245,2775.10765,1685.29135,2692815.979010924,3884.3812
80786.91405,3227.47345,1993.08235,2706317.1087045185,4688.4492
76485.80605,3636.2459,2295.4917,2720970.4454242177,5560.9056
74431.1086,2422.8325,1924.53645,2735652.0244489005,5762.7918
73291.4868,2226.73275,1450.98915,2748495.49620277,4095.3081
71962.29135,2213.40425,1441.0516,2760832.3004989377,3669.189
70749.7626,2141.379,1406.30565,2773135.9432448293,3617.0034
69764.64645,1985.5136,1313.39915,2785271.1085344725,3415.88945
69104.22415,1784.4071,1186.81065,2797157.8235420343,3110.8855
68846.2195,1567.9627,1046.40315,2808581.228830682,2758.55755
69703.5135,928.6255,759.13595,2819435.816887346,2338.61935
71431.95375,497.80975,413.04725,2829182.128359666,1437.333
73485.8639,274.9422,226.4227,2838182.092954428,783.5823
75695.9831,153.3826,125.19365,2846763.9352408675,428.87155
77830.85525,147.0676,94.7767,2855141.7077152478,253.1668
79866.439,145.4918,92.5884,2863532.4135064785,230.4208
81926.92875,133.523,84.3282,2871772.020497375,207.3371
83978.84155,103.92575,78.89715,2880013.041072343,210.7199
86026.70355,107.06305,66.5767,2888030.610070949,168.3554
88034.67335,108.7182,66.9303,2896076.879369488,159.00075
90024.55355,136.5964,83.5551,2903866.61306311,195.85265
92021.17015,109.9197,80.94705,2911704.334208982,208.43175
94068.10945,105.8813,66.99025,2919274.6157277073,196.8769
95924.1566,182.63105,109.06565,2926830.3599246303,249.3671
97559.68575,283.72345,168.59545,2934403.376444072,379.7663
99290.81535,448.8277,265.1554,2941660.8542370657,591.50625
99805.6494,726.125,428.44355,2949842.434907037,962.1797
100191.1615,975.37995,574.80285,2958029.66016861,1276.57495
