S,E,I,R,H
73764.4262,601.91145,456.7749,2369778.9919400807,278274.1734
75491.7664,562.80105,348.89465,2378917.8116400926,984.9748
78403.90955,389.56085,232.7587,2387014.213890582,531.5306
80002.79675,519.28915,308.1354,2395932.5280890074,694.4083
81107.865,751.81435,444.06435,2405182.333051674,993.41495
82030.95195,969.3135,570.84745,2414643.2353747804,1270.0246
82573.52625,1214.94655,714.42485,2424443.2971589174,1584.32385
82609.8484,1519.4685,894.7101,2434659.2469328716,1984.7513
83610.7484,1017.62095,753.22335,2445046.4079872738,2139.6602
84390.48555,1185.07895,696.4608,2454904.704583291,1651.0956
84757.9616,1417.6083,830.22455,2464932.903464747,1829.5063
84636.8608,1688.917,991.292,2475384.8498548437,2186.9233
83928.7303,1999.40725,1178.75295,2486378.5995207205,2614.839
82841.07995,2342.26415,1389.8,2497695.9162865346,3107.11455
81074.4821,2773.4873,1662.31015,2509565.300980708,3759.35155
80695.10175,1925.9649,1453.97005,2521810.07758281,4157.4807
81372.3951,1290.3522,982.57905,2533070.8466235115,3076.3599
82613.5311,878.1684,666.495,2543397.8366659456,2083.56695
84257.879,604.9019,456.71455,2553094.9754233784,1419.09245
85395.39775,835.56735,496.1711,2562561.878363995,1148.03705
86244.34595,1040.74255,616.1968,2572276.392464407,1379.84465
86686.47675,1286.6665,760.9637,2582357.1610534578,1700.4588
87420.13425,1049.34945,769.0499,2592774.463569011,2015.1777
87664.00745,1391.92005,822.4549,2603091.6126105334,1879.6329
87477.9882,1657.5022,980.83215,2613811.310063663,2190.5221
87039.2876,1876.69825,1114.7613,2624901.651966518,2498.3255
87435.0261,1418.39745,1045.2712,2636038.4708693717,2754.0865
88474.21895,1249.72775,764.999,2646492.270906634,2147.16485
88756.37055,1521.49335,901.0265,2656853.899755356,2022.9353
88333.95685,1843.5322,1095.6404,2667827.5675485865,2456.95795
86484.14505,2358.43575,1414.38335,2679919.8611496813,3207.04245
83994.23155,2846.03975,1728.4177,2692682.7814609236,3981.9522
80707.2185,3296.64115,2035.7692,2706284.949704518,4790.32065
76287.69355,3699.70605,2338.54035,2721062.0491242176,5669.53995
74194.30795,2458.0975,1955.0374,2735823.0591489007,5862.21195
73022.7972,2250.92555,1469.538,2748721.44415277,4152.4499
71675.3157,2227.2766,1452.5807,2761093.8746989374,3705.93225
70462.4601,2144.5334,1410.385,2773416.0119948294,3635.6028
69512.18665,1982.0074,1312.7188,2785527.7548844726,3419.26095
68882.2383,1777.43585,1183.30895,2797390.282342034,3108.5521
68633.91025,1547.1013,1033.99175,2808826.810880682,2729.74325
69460.433,904.3636,740.69345,2819721.601787346,2284.09375
71112.72815,483.52245,402.0842,2829526.604309666,1401.54955
73071.69915,267.42275,220.50155,2838609.698304428,766.36545
75211.94435,149.06785,121.7385,2847255.7438908676,418.7483
77337.5251,142.76365,92.1678,2855641.9507152475,247.33965
79382.2839,141.54995,90.24575,2864022.8531064787,225.3968
81469.72495,131.21685,82.9661,2872232.892547375,204.53785
83528.14285,102.72275,77.829,2880466.010922343,209.00295
85610.49585,105.56205,65.7265,2888449.168970949,166.582
87686.9928,107.51525,66.2704,2896426.422769488,157.7229
89634.0084,134.5769,82.3845,2904260.3483131104,193.81555
91663.9379,108.47775,79.9133,2912064.0421589823,206.00345
93642.0689,104.3191,66.0977,2919703.111027707,195.0746
95335.32755,174.70725,104.63585,2927431.5425746306,240.11945
96513.035,289.86075,172.8591,2935439.626244073,392.2611
97582.42015,462.0499,274.6361,2943346.5465370654,619.0367
98374.5343,666.01605,395.0788,2951367.023707036,884.3633
98800.57625,935.8531,554.80305,2959479.772068611,1246.56835
98613.6554,1272.1946,755.10755,2968033.852773829,1693.8182
98521.50885,1095.9568,812.18635,2976930.0148604224,2195.0865
98109.86865,1289.44815,776.5677,2985853.367279707,2016.3228
96875.14865,1726.9492,1035.3742,2994791.566106782,2354.43425
95152.0806,2166.76295,1309.46125,3004200.519737037,3002.3897
92614.0768,2622.7608,1601.941,3014137.738060534,3725.6581
89495.78915,3015.17365,1868.38915,3024710.305842898,4424.3632
86280.3391,3258.1874,2050.04105,3035410.9331082846,4952.19295
84624.0203,2318.1994,1809.26545,3046072.936313442,5139.8444
84913.0418,1383.5824,1107.98985,3055090.7744023576,3679.866
85976.97155,838.30705,669.6047,3062545.630540123,2231.83525
87486.12325,512.265,407.322,3069055.8680831282,1349.5582
88867.32805,534.14165,336.1597,3074967.703821334,882.16895
90136.4251,564.2992,352.278,3080842.4663030407,851.15455
91374.15765,583.6287,362.48815,3086526.003400588,870.2614
92754.6637,461.4305,340.6839,3092237.679449651,875.9817
94058.2617,454.34235,280.3726,3097657.769521637,709.2734
95235.61735,509.88365,312.38485,3103049.1489459835,735.1067
96231.7647,652.14525,398.2096,3108234.0167817576,931.9064
97111.59255,607.40875,442.7816,3113714.5462986464,1113.8721
98459.1121,474.39385,309.53555,3118797.662191282,939.5284
99108.1136,660.5918,399.55725,3123936.2601602115,931.23345
99095.7321,953.38955,576.7776,3129400.614535897,1330.7836
98754.3803,1270.43095,769.57235,3135004.485966303,1778.65185
