S,E,I,R,H
73746.5773,602.69015,457.17955,2369795.6574900807,278281.74365
75473.6869,563.35445,349.4205,2378934.8118900927,985.856
78440.61545,388.77285,232.09675,2386978.9579405817,530.46195
80027.2924,518.7355,307.72005,2395909.001439007,693.1608
81107.1774,751.543,443.9644,2405183.391951674,993.4015
82039.43685,968.20325,570.43515,2414636.27302478,1268.5904
82601.4325,1213.64045,713.75,2424417.3718589176,1583.346
82652.11735,1519.04965,893.99895,2434618.1079828716,1982.57905
83656.91955,1016.7606,752.5009,2445001.819637274,2137.06045
84367.1484,1184.83455,696.63435,2454928.112583291,1650.39485
84563.0374,1386.26945,812.57035,2465176.820714747,1793.0918
84372.9874,1539.1758,904.4055,2475885.3509548437,2000.7554
83946.36505,1794.66295,1058.1416,2486686.3204207206,2351.2365
83151.68915,2148.31325,1272.92365,2497696.1343365344,2844.1351
81776.40155,2558.4886,1528.2568,2509212.4335807087,3446.0315
81856.25585,1769.4049,1329.18495,2520930.268582811,3780.0186
82896.095,1187.9819,898.74475,2531733.3513235115,2791.08395
84385.8722,816.1436,614.5784,2541739.4369659456,1903.6855
86220.7156,569.6213,426.43385,2551197.7001233804,1310.20725
87520.5857,805.2922,473.61985,2560489.5168139944,1080.29285
88491.8088,1028.01365,602.0355,2570055.8198144063,1328.59765
88991.5015,1303.5536,762.71705,2580033.4958534557,1677.8627
89777.53035,1084.03755,786.73335,2590364.6959190103,2034.5272
90099.0776,1474.4827,861.795,2600534.6397105334,1937.2629
89836.7484,1827.9276,1069.7818,2611193.1748136627,2350.43155
88738.69095,2209.6496,1301.129,2622682.929566518,2878.0013
88092.32345,1719.6822,1262.8127,2634862.347269372,3309.5786
88417.63385,1492.12065,913.09035,2646158.371756634,2559.1881
88179.45785,1793.2255,1064.5017,2656995.605105356,2394.88665
87222.6603,2148.7737,1282.8452,2668446.4177985867,2891.8366
85222.16265,2621.62475,1580.8262,2680752.2116996814,3609.59045
82526.85305,3060.5141,1871.4218,2693792.6815109234,4346.1947
79157.87575,3444.0753,2143.353,2707579.274504517,5090.02425
74865.07415,3764.58735,2397.1485,2722361.179074218,5867.7528
72846.5007,2452.21625,1962.6704,2737169.1146489005,5932.3576
71761.0451,2206.04645,1449.61185,2750048.0015027705,4136.319
70548.6144,2148.1473,1409.77575,2762342.5102489376,3629.77135
69507.2182,2042.4771,1351.12995,2774532.5652448297,3509.2171
68734.40925,1871.4606,1245.25345,2786483.544434472,3265.17005
68285.212,1669.78975,1116.0263,2798162.2373920344,2946.0603
68252.69735,1451.6815,971.9908,2809365.4445306817,2577.46175
69407.6586,839.1823,687.3422,2819892.908737346,2123.5998
71435.0288,440.4726,365.60015,2829283.837559666,1272.8443
73696.3465,241.2656,198.3508,2838033.358854428,686.5048
76053.539,133.67795,108.81505,2846442.4625908677,372.2024
78331.44635,128.4295,82.53935,2854671.9920652476,219.974
80375.53845,133.22015,84.56815,2863043.605956478,209.5605
82497.9618,127.2998,80.10505,2871211.4337973758,196.30675
84549.78855,102.59325,77.31235,2879445.0113723436,206.4135
86636.81245,107.0569,66.45215,2887420.6318709496,167.196
88717.17585,110.52365,67.80795,2895391.6937694885,160.0244
90657.9963,139.345,84.96315,2903229.0136631094,198.4966
92684.84005,112.73465,82.7233,2911036.0731089823,212.35475
94671.53145,107.82195,68.05995,2918668.183377708,199.72345
96347.91695,183.16435,109.20785,2926405.92407463,249.2606
97755.75045,282.8404,167.77595,2934209.014294072,377.69905
99071.2198,455.95175,269.40445,2941869.0766870654,600.9852
100012.08295,729.05865,429.36525,2949632.146007037,951.7639
100488.3652,960.8551,565.93395,2957755.8502186094,1254.4166
100100.2117,1347.96965,794.7392,2966431.889773828,1768.4422
99819.03585,1169.42405,862.6604,2975508.5465604216,2315.6199
99420.8493,1349.90225,808.42095,2984450.0792797077,2083.1243
97811.16485,1855.7672,1107.80955,2993654.2965567824,2504.4701
95784.5643,2341.1599,1410.24145,3003292.8588870363,3218.24685
92988.88595,2822.70705,1721.4999,3013443.4237605333,3989.7568
89595.3006,3230.8398,2000.4319,3024263.085492898,4728.43595
86046.27735,3481.0051,2192.05185,3035280.166358285,5295.026
84147.39845,2466.9692,1929.24735,3046280.806463442,5489.99695
84327.8736,1465.9949,1177.0677,3055524.4522523573,3919.15695
85356.6083,884.36185,708.4143,3063081.129390123,2366.0543
86862.7181,538.01245,428.79175,3069632.056033128,1425.43945
88230.53585,557.54835,352.12235,3075565.1266713343,927.02695
89471.2481,586.39525,367.04675,3081470.7785030412,890.66055
90647.56405,603.6833,376.31655,3087218.714000588,906.6861
92063.23305,468.9776,347.2164,3092915.030499651,895.68275
93651.02555,447.00585,276.63055,3098076.084221637,701.8356
94898.86115,501.11135,307.57835,3103399.4839459835,725.40915
95675.67645,641.05295,392.3638,3108807.0431317575,920.7375
96558.97525,595.72025,435.19815,3114286.4355486464,1098.76505
97914.13165,464.23175,303.642,3119358.6982912817,923.8344
98599.96425,647.72735,392.6942,3124464.1370102116,918.5192
98883.6976,952.1637,576.46775,3129614.184735897,1330.616
98769.1252,1234.0855,747.91685,3135047.742016303,1727.59205
98035.21985,1564.39475,950.9237,3140931.544601125,2204.4548
96812.03455,1869.48465,1142.4304,3147145.2332596383,2665.6681
95371.5306,2111.86675,1299.37515,3153634.8920207587,3056.02235
94820.9026,1574.59505,1198.15625,3160032.0622640257,3302.24395
94972.89495,1424.2044,893.8557,3165542.812757039,2501.7217
94654.21855,1573.89115,973.6391,3170576.9741613204,2316.6231
93753.10375,1750.5013,1086.9294,3176123.399349741,2596.46245
92641.88865,1913.46605,1194.43205,3181688.6699756575,2870.02935
91296.72925,2057.44075,1292.3701,3187460.494171266,3131.3731
89949.282,2153.0851,1360.99385,3193151.8099860954,3323.8981
89430.94345,1580.65705,1222.95875,3198788.763450398,3392.5334
90299.3481,932.42005,742.7598,3203344.59111637,2453.19085
91664.39595,560.71695,445.0538,3206802.8858604636,1473.0017
93308.72595,339.79915,268.0927,3209643.936801943,881.8323
94883.3479,337.59995,211.1502,3212034.379283477,558.6838
96340.16265,354.2466,219.1108,3214436.2109620683,522.87805
97685.55035,355.0023,218.2888,3216755.009045937,517.1017
98989.66445,276.3481,198.6278,3219213.329628836,491.93435
100711.2593,248.3859,151.84345,3221013.936873383,384.94435
101947.57895,301.54805,182.53115,3223122.291116528,423.4113
103016.8624,394.89405,238.4904,3225161.209044877,548.8012
104088.7412,413.30765,292.5571,3227215.9854634,706.42775
105444.54515,278.85095,195.5248,3229163.4120559366,601.9086
106615.3404,463.6921,276.2917,3230703.204822219,636.6453
107696.5755,738.08375,437.68775,3232076.745147797,982.7057
107957.50065,1061.6412,628.9205,3234061.7002608893,1406.91355
106902.13505,1478.5069,879.3606,3237164.030859125,1975.36165
104920.2316,2025.6047,1213.57645,3240817.4206320397,2747.04445
102088.5592,2555.89555,1546.84305,3245328.5035519334,3548.98085
99479.9114,2270.2739,1684.6488,3250437.5518497005,4354.32695
98011.3246,1992.41885,1271.92285,3254949.3042501295,3730.46915
95759.1237,2291.55795,1425.03585,3258933.3474189914,3416.31585
93098.5845,2528.46225,1589.7997,3263352.242807799,3847.82605
90175.0989,2692.39455,1714.15265,3268017.8688003034,4219.1492
87414.87655,2738.8833,1765.08675,3272655.787494114,4416.29015
84888.73115,2684.3361,1751.08995,3277132.223300889,4451.60755
83360.56995,2010.5441,1564.28085,3281318.8547628024,4312.102
83684.43435,1111.52905,917.0621,3284279.2808293183,3138.2965
84643.4936,630.88905,519.4488,3285826.7491239123,1795.29005
85940.28665,360.1041,294.92335,3286624.6228949646,1014.6303
87257.50875,304.38015,199.93635,3286924.446186613,587.08755
88498.70975,294.4366,189.82295,3287168.947805126,480.38685
89702.7705,289.46605,185.7326,3287285.9977074354,465.1854
90946.1699,249.05885,175.4434,3287405.34445881,441.07685
92283.6437,218.5574,140.1997,3287323.910645647,389.91275
93547.98675,257.9499,162.8281,3287162.966871262,399.3157
94717.0925,320.33445,201.1826,3286967.340261857,489.5851
95725.2152,358.964,248.14815,3286900.0681788065,606.97325
97037.97945,220.23415,172.4672,3286764.677279592,549.09165
97778.50085,370.4652,229.71455,3286711.454411362,563.4796
99768.7382,512.5961,315.16765,3285349.6711538313,741.31655
100442.91385,590.97925,362.38425,3285318.91181924,853.70945
100963.9397,685.27245,419.47825,3285399.416297053,984.4932
101302.50175,797.52735,487.54355,3285529.3477163496,1142.36385
101426.7768,930.44265,568.5529,3285839.961689299,1329.62095
101615.69525,834.60735,610.0125,3286244.1949249,1539.9786
102283.38105,693.2103,444.31445,3286417.773979456,1323.03855
102585.09405,834.0395,507.39455,3286360.6114492808,1188.90725
102657.4407,984.52105,599.00365,3286471.2584688505,1392.20565
102450.8674,1160.801,706.85175,3286755.470206545,1643.1393
98667.3266,1742.9055,1076.04185,3289909.273764233,2552.8546
97140.28685,1966.54355,1221.7783,3291345.6351587186,2912.7254
95848.14085,1751.34155,1280.65975,3293017.6905830535,3237.95635
96167.30815,1062.15785,835.57425,3294032.0412185416,2692.8172
97144.7484,660.4594,518.8146,3293904.2379362383,1690.4106
98561.31535,410.81595,321.2081,3293058.3452007133,1041.687
100081.2175,371.7076,232.30255,3291710.7842842634,652.7276
101467.6533,406.48505,248.8392,3290317.361721446,585.6154
102833.10265,429.83085,261.52505,3288885.8103952883,610.0927
104354.42025,421.2681,270.71085,3287326.9040287593,626.2318
106584.2197,328.45695,199.82575,3285167.7103780606,525.79
108553.88365,354.3112,210.92215,3283048.395483584,478.56855
110328.1464,382.827,226.44795,3281077.6034988365,507.6056
112035.1504,388.4032,243.0404,3279165.5544532333,540.1061
114105.76665,213.605,157.6755,3277146.80516978,464.07865
115980.8631,262.59785,152.40995,3274980.4002353284,344.87055
117778.37975,315.2621,181.51245,3272840.5020566867,391.89755
119640.71215,353.42225,202.21765,3270612.1409686105,432.6018
121454.4501,402.4933,228.8797,3268413.0714601446,485.63735
123304.11255,446.1368,252.11385,3266134.821334053,529.6659
124980.15375,545.21105,306.3587,3263943.751010576,637.39565
126468.3574,579.34435,385.6264,3261937.3350561224,847.5039
128363.97535,504.1442,299.42835,3259791.8940635985,815.2273
129456.7417,791.684,438.3204,3257830.500443405,898.8874
129928.47425,1207.7507,667.07235,3256258.2522530416,1353.8583
128527.7986,2023.54685,1121.77755,3255912.129061454,2282.7597
125878.73345,3054.84965,1707.13965,3256449.392043387,3500.7589
121771.9047,4280.155,2420.48015,3258110.4574281937,5032.10575
116711.84805,4762.26405,3167.78925,3261411.553850203,6962.6278
115050.02175,3299.52125,2422.71935,3264746.5373575105,7118.04075
114681.2837,2371.29225,1747.4306,3266159.881738875,5240.9474
115167.5087,1719.58255,1265.64295,3266248.242667581,3799.0599
115505.5217,1788.5629,1057.8172,3265465.8297734065,2804.45855
114419.63255,2391.453,1389.426,3265033.974726609,3026.9837
112122.542,3088.39445,1807.46665,3265616.899467028,3961.72695
108521.5758,3834.2486,2271.1899,3267405.7445673314,5051.1783
106474.93265,3313.2446,2019.8645,3269612.877042247,5337.62715
102922.43105,3776.09655,2285.58455,3271820.000004001,5248.1667
98937.59715,4116.3765,2529.58035,3274599.3437568634,5912.197
94357.60605,4447.4518,2782.53635,3277969.2694532145,6661.67215
93386.0031,2560.7623,2023.7976,3280958.724162755,6377.6065
90431.0164,3005.47075,1921.667,3282940.0181068503,5023.86855
86808.4267,3272.5324,2119.2446,3285466.2724428894,5335.3552
84040.29395,3336.9389,2188.06485,3287465.574194811,5600.84795
