S,E,I,R,H
73759.92375,601.6223,456.06865,2369784.4897900806,278279.34175
75487.4557,562.6402,348.9786,2378922.1992400927,983.86165
78408.40455,386.3371,230.7185,2387014.982840582,526.78085
79998.6988,519.4921,308.3358,2395936.2226890074,694.9924
81108.10085,753.9816,445.3432,2405178.6511016744,996.3211
82035.71085,970.7852,571.99905,2414635.8531747805,1272.3123
82581.0013,1216.7296,715.75145,2424432.7124589174,1586.93445
82614.78465,1522.6402,896.25665,2434649.5924328715,1988.5357
83594.01745,1018.51185,754.21485,2445061.256537274,2142.55635
84338.6509,1180.557,694.139,2454963.382983291,1645.42855
84802.7511,1381.295,809.0677,2464945.584114747,1783.9332
85166.7811,1623.36205,950.2543,2474961.522204844,2091.2053
84939.9125,1970.1806,1156.39715,2485418.999770721,2547.24685
84008.11585,2388.40835,1409.76605,2496462.7701365347,3124.8539
82061.0287,2888.1059,1721.815,2508404.630930709,3865.5008
81454.9823,2019.013,1518.47195,2520892.647032811,4320.4152
81935.6975,1352.73915,1027.7417,2532399.9946235116,3203.78725
82988.10135,916.104,693.84175,2542957.9840659457,2164.27265
84403.74545,621.684,468.90325,2552920.138173378,1455.8863
85271.15935,836.67855,496.92505,2562684.251613995,1150.3509
85885.11225,995.97275,590.3867,2572706.206064407,1324.96975
86345.6639,1180.32665,699.31605,2582865.961403458,1567.49545
87268.6012,939.57135,688.68785,2593116.136769011,1807.969
87894.28335,1229.642,726.4703,2603119.599360533,1659.1457
88404.98595,1455.27655,858.03055,2613209.3395636627,1906.94115
89177.9239,1658.6325,975.7743,2623120.068416518,2161.3698
90227.8948,1309.0068,954.23405,2633446.0299693723,2476.72965
91388.7629,1207.15595,728.58625,2643656.7115066345,2010.70475
91560.11515,1531.7892,895.69965,2654045.186155358,1975.03
90803.51085,1909.3889,1121.1297,2665266.6675485866,2475.01735
88909.1138,2543.8741,1508.21065,2677215.6267496785,3362.44265
86015.26245,3136.48135,1886.242,2690213.484660926,4279.90675
82201.2195,3680.70855,2255.36335,2704187.28715452,5240.46105
77227.96735,4119.7715,2589.5352,2719450.7150242175,6219.55625
74776.51105,2727.4434,2162.65845,2734763.889098901,6452.02125
73292.23025,2496.4856,1626.69465,2748049.29440277,4582.05015
71579.768,2464.44965,1607.43855,2760797.3914989377,4097.79055
70026.41605,2351.27735,1549.3434,2773506.353694829,4001.32545
68765.53475,2152.6396,1431.2767,2785985.216684472,3743.235
67960.0716,1908.8,1277.89255,2798086.501292034,3375.5362
67716.72525,1662.1022,1116.2639,2809546.722830681,2966.8778
68662.16315,984.1693,808.60395,2820372.155437345,2506.3598
70353.6221,528.3229,440.93305,2830202.061059666,1543.5315
72261.7726,290.63745,240.65085,2839376.260854428,839.5935
74205.669,159.4949,131.03775,2848242.2929408676,452.5442
75933.5518,146.6376,95.3767,2857038.8411652474,258.2588
77813.40255,139.33215,89.759,2865594.4390064804,226.4291
79748.2494,125.60305,80.12655,2873962.821447374,199.7521
81786.4295,97.4265,74.26515,2882216.584372342,201.5453
83848.4705,99.10465,62.2138,2890221.1644209474,159.63025
85916.21065,99.9992,62.133,2898208.8583694864,149.64895
87877.55395,126.29575,77.9228,2906029.5456131115,184.82225
89906.8268,101.9657,75.688,2913831.890608982,197.1995
91901.25875,98.2585,62.643,2921453.4364777054,186.5191
93558.30495,171.9193,103.7079,2929212.2810746315,240.98225
94991.5481,288.1376,172.9848,2936962.710594074,396.2826
96158.77015,431.82895,258.4079,2944816.6456870656,585.70225
