S,E,I,R,H
73772.4216,600.3032,455.18875,2369774.1909400807,278263.1324
75501.69345,561.40615,348.32315,2378909.8509900924,981.94515
78387.5651,388.2213,232.1014,2387032.555190582,529.87525
80001.2322,520.62875,308.9757,2395931.9127390073,695.94915
81131.9544,753.82155,444.9583,2405155.3425016743,995.51145
82052.262,971.77935,572.0962,2414618.2107247803,1272.68595
82595.52565,1216.72165,715.4849,2424418.4626089176,1587.45205
82639.214,1521.54995,895.5866,2434626.923382872,1985.76545
83648.1826,1020.3167,754.92255,2445004.5788372736,2143.64105
84426.8921,1191.84195,700.03225,2454857.963583291,1658.59675
84743.56465,1430.32665,837.8343,2464926.972314747,1846.4941
84632.502,1703.0576,999.37525,2475366.984804844,2206.1436
83940.6675,2030.1331,1196.9637,2486317.725720721,2653.8553
82596.3072,2409.9123,1431.51315,2497831.3277365346,3202.4687
80533.5938,2853.53175,1714.32705,2509974.1279307078,3888.51355
79996.9475,1967.94605,1489.80275,2522430.4179828097,4276.3148
80627.9458,1306.75465,998.42815,2533783.0443735113,3138.606
81865.47015,881.2876,671.2212,2544138.052215946,2107.22915
83530.76935,601.22095,455.26245,2553827.2181233773,1422.07565
84716.30265,821.23735,489.25135,2563262.223213995,1137.6149
85636.421,1012.67605,601.3997,2572927.181014407,1351.57975
86161.25665,1241.7079,736.07455,2582952.2289034585,1650.4545
86969.98235,1002.42155,736.1204,2593304.472869011,1932.28145
87385.3134,1301.1595,770.39225,2603513.129860533,1765.03905
87604.1552,1520.55115,899.68005,2613903.246213663,2009.61435
87567.24765,1765.51925,1046.6065,2624553.025716518,2338.33055
87876.2426,1393.2741,1024.3047,2635643.3442193717,2692.50085
88511.66275,1242.0078,759.81325,2646467.7328066337,2130.8389
87928.60135,1452.97215,863.52575,2657787.690905355,1948.5861
86978.08555,1657.17245,990.6015,2669474.8374985866,2243.55855
86128.3037,2316.79425,1391.21695,2680340.510399682,3162.5015
83864.5192,2858.3869,1736.5839,2692791.980460923,4001.95495
80635.0159,3360.4037,2075.9918,2706253.167154518,4884.40495
76213.8113,3820.2657,2415.223,2720938.689074218,5853.86985
74045.2666,2528.28355,2011.31455,2735845.6372989006,6036.0124
72816.257,2304.9273,1505.6507,2748837.86990277,4260.84345
71406.16745,2269.9689,1483.11635,2761289.7949989378,3789.3602
70150.7393,2173.0315,1432.1367,2773677.4829948293,3698.2764
69175.07615,2000.63965,1327.92415,2785831.0277844723,3465.4074
68569.0655,1789.61235,1194.36145,2797680.226142034,3143.0614
68427.5975,1563.2462,1045.7421,2809005.228380682,2765.8029
69403.60585,919.4779,753.28845,2819750.7196373465,2324.65065
71120.7794,491.91895,408.86375,2829503.377009666,1425.90055
73060.697,271.16775,223.53365,2838613.923354428,776.20145
75079.0319,149.95035,122.6289,2847386.8834408675,422.1803
77010.66235,142.05635,91.95625,2855969.7323152474,247.1872
78984.22415,139.8384,89.3137,2864423.5564564792,223.8801
80977.17545,128.35435,81.44025,2872729.8303973745,201.31505
83026.28235,100.53035,76.3711,2880971.521722343,205.60505
85090.3119,102.9527,64.3002,2888973.3885709485,163.64795
87149.74705,104.7046,64.6894,2896968.0601694873,154.394
89106.62715,131.82015,80.95165,2904791.9191631107,190.90995
91127.9878,106.23015,78.3041,2912603.849058982,202.9228
93122.9093,102.4979,64.9851,2920225.204427706,192.28405
94929.39745,177.1906,106.22705,2927833.398124631,244.598
96413.02535,295.05755,176.36765,2935530.930544073,399.64025
97556.3132,472.55355,281.10195,2943355.6839870657,633.93135
98344.04695,693.6324,411.4027,2951353.570807036,925.5527
98694.3425,956.0277,566.69415,2959553.9401186113,1269.95345
98436.5606,1301.0183,772.748,2968164.483423829,1734.419
98109.21405,1132.6092,840.9768,2977276.8668104224,2277.3454
97818.9369,1291.49705,778.88875,2986139.929079707,2028.21735
96530.35715,1727.5962,1037.6627,2995133.4221067815,2362.7554
94761.577,2163.49005,1309.53235,3004594.225137037,3010.2742
92246.24245,2607.48285,1596.16935,3014526.622010534,3719.89435
89156.65415,2990.3418,1856.37025,3025086.291592897,4404.62335
86009.7654,3220.6921,2028.6296,3035740.4135582843,4909.8668
84419.95305,2284.5163,1784.1457,3046335.806413442,5077.9556
84761.23235,1360.1224,1089.94775,3055284.0859523574,3622.97575
85880.21005,822.4709,657.6807,3062670.1521901228,2192.4632
87429.94235,501.778,399.36455,3069130.4934331286,1324.17585
88850.82165,522.6828,329.05165,3075002.777121334,863.96245
90151.2677,552.93145,345.0039,3080846.265553041,834.034
91396.2982,573.8604,356.62265,3086519.496650588,855.8524
92741.68955,454.5032,335.38,3092262.884799651,861.8715
94138.84575,449.6963,277.5452,3097584.658921637,701.2219
95338.39545,506.86095,310.2741,3102951.5042959834,730.7002
96179.44205,646.4927,394.8533,3108295.348281758,923.89255
97067.58125,603.47735,440.18775,3113765.0828486467,1107.74035
98406.0868,471.7508,307.88075,3118854.985341282,934.47165
99093.86065,660.5643,399.81505,3123950.2828102116,930.91005
99099.37575,934.7462,565.4734,3129426.918435897,1304.5563
98889.68155,1216.21565,736.9169,3134956.0554663027,1700.7462
98339.9357,1558.4274,946.1891,3140637.530701125,2190.73375
97140.69495,1871.13895,1142.11745,3146815.231509638,2659.69895
95666.8455,2121.39155,1303.14205,3153326.2854207586,3060.33895
95064.32985,1582.6972,1203.348,3159775.341114026,3310.3381
95154.66305,1427.62085,895.58235,3165355.901557039,2503.7217
94760.2587,1571.30215,971.09115,3170476.0709613203,2311.7317
93847.0296,1748.67075,1085.80795,3176032.4254997415,2590.3667
92718.0808,1909.4376,1191.6911,3181619.247225657,2862.2282
91360.75625,2052.4588,1288.5995,3187405.219721266,3119.8644
90015.90605,2140.92785,1353.72595,3193104.611086095,3304.09675
89507.0016,1570.06435,1213.8163,3198732.4404503983,3368.2603
90369.1818,926.60025,738.73015,3203284.6068663704,2437.7578
91670.7648,559.3263,444.0624,3206798.8990604635,1468.88295
93188.9111,338.9014,267.6535,3209765.088601943,879.9536
94498.65595,332.6591,208.4619,3212426.700383477,552.55425
95565.6265,337.80075,209.4105,3215236.893262068,502.5851
96693.1384,330.5343,204.0365,3217786.1412959364,486.35795
98107.4172,262.1395,189.05465,3220119.3586288355,470.83235
99698.9978,239.14805,146.77775,3222040.5019233823,374.7141
101017.431,291.4037,177.1618,3224067.9527665274,412.4069
102086.3946,381.5941,231.0052,3226112.4619948766,534.69635
103074.4305,397.67095,282.53435,3228255.955613401,685.9327
104594.5659,269.4239,189.6436,3230028.6995559363,585.73965
105295.08745,437.25615,261.6112,3232064.574222219,607.56795
106022.6424,629.69685,375.89855,3233920.854347797,850.92345
106287.2802,926.58545,552.10275,3235943.794210889,1247.12085
105313.5206,1263.3674,756.2132,3239090.932209125,1712.20505
104513.67645,1547.7782,929.25555,3241986.1231820397,2116.624
103166.58275,1872.01995,1129.8999,3245351.2987519335,2589.14545
100479.03025,2046.26765,1512.95065,3249834.137399701,3880.20375
99567.7139,1777.9841,1127.3742,3253751.8983501294,3282.18045
97746.1246,2081.3697,1283.85785,3257297.712768992,3044.70165
95385.44655,2365.29225,1473.22075,3261345.1297078,3520.2914
92596.29395,2603.79695,1640.6864,3265758.7376003037,3982.0854
89788.59135,2728.54375,1741.1227,3270316.376294114,4295.18425
87120.60185,2746.9336,1773.1709,3274815.6741508893,4445.31875
85427.81975,2101.50095,1621.4434,3279103.4855628014,4414.36425
85677.25015,1182.03015,966.9847,3282166.0413293196,3275.86145
86618.72365,682.66235,557.35345,3283761.8411239125,1906.8995
87941.2763,396.9808,322.78245,3284558.8974449635,1098.0818
89296.05155,344.26825,224.13025,3284821.821386611,649.16735
90536.49395,342.43385,218.8666,3285054.122705125,546.72585
91703.7078,338.01985,214.85925,3285207.3799574347,532.1905
92923.90575,290.3518,202.7848,3285358.97425881,504.4116
94240.19455,248.32855,158.0143,3285319.7740456457,434.41625
95407.7916,286.5615,179.38735,3285257.991171262,435.80605
96442.79295,349.5886,218.0171,3285195.551161856,524.94765
97362.46415,390.81505,268.82145,3285210.294878805,651.1595
98662.0096,238.3888,185.58325,3285109.3764295927,586.4999
99735.40675,408.37325,251.42815,3284694.926861363,611.18945
99783.5425,518.4101,318.622,3285325.5985038313,749.3645
100445.9497,597.76395,366.7986,3285304.67691924,863.42975
100952.6893,693.57275,424.5854,3285397.259247053,996.25555
101274.86245,807.6734,493.57875,3285540.805766349,1156.29835
101381.5462,941.0205,574.8995,3285868.267839299,1346.182
101554.5097,843.9401,616.71495,3286289.3452749,1557.0879
102212.20845,700.3834,449.34885,3286476.739079456,1337.2047
102498.2964,842.63255,512.7779,3286433.4326992803,1201.9005
102555.59155,993.78055,604.6885,3286558.16326885,1406.77855
102333.8249,1170.55785,712.6153,3286856.9923065454,1657.9915
98529.5739,1808.7815,1117.28985,3289939.902464233,2649.85375
96677.321,2081.48375,1295.0045,3291620.4346087184,3093.9551
95344.16145,1822.9881,1334.92215,3293395.7610330535,3384.30295
95793.76625,1080.5752,851.1527,3294371.5873185415,2748.1146
96798.2653,661.17965,519.9841,3294248.831286238,1698.25805
98176.22085,405.41785,317.40745,3293452.6384507134,1031.43615
99741.2694,358.39275,224.5735,3292071.776284263,631.0118
101321.7635,383.31525,234.67955,3290500.580971446,553.15775
102894.05265,403.3396,245.318,3288867.5586952884,572.04965
104472.79375,392.2247,252.05125,3287256.2335287593,582.88105
106264.0705,314.12755,191.37875,3285510.6359780603,504.48035
107862.915,348.34305,208.06915,3283748.185283584,472.9264
109399.79515,387.75565,229.9398,3281997.5342488363,518.3903
110869.5469,394.8793,247.95855,3280319.763703233,554.17385
112532.9265,220.06675,163.5064,3278707.352669779,483.7441
113862.42865,245.6128,143.35085,3277124.878835327,328.8505
115472.7429,286.1921,166.1022,3275190.6191566866,362.6219
117286.37275,321.99945,185.7771,3273014.3437186107,402.679
119155.4406,366.1597,209.8748,3270767.4194601453,449.80565
120940.49915,437.57685,249.25595,3268509.852584051,529.7461
122708.11105,516.2743,292.3234,3266258.7657605754,615.5016
124341.0696,529.38875,354.6979,3264145.5069561237,786.5421
126291.0368,457.19055,273.6047,3261937.609913598,751.5329
127425.1492,723.8677,403.66435,3259964.5652934057,835.764
127986.95515,1107.79425,615.9529,3258350.8472530413,1261.64455
126746.04955,1868.7746,1041.9318,3257928.496111453,2139.7971
124385.1013,2817.1764,1581.3969,3258306.4401933863,3269.5187
120763.41805,3923.1956,2227.20685,3259669.176778193,4659.9912
116309.8187,4352.0877,2899.49885,3262492.049950203,6396.9154
114995.92295,3013.17035,2213.18245,3265296.5239575105,6510.8249
114838.30665,2167.14335,1596.86455,3266357.5737388753,4789.5705
115449.508,1574.12965,1158.07605,3266219.263167581,3474.6231
115950.1613,1641.1354,969.5561,3265256.8787734066,2565.0506
115170.0561,2202.68305,1276.1293,3264585.617826609,2774.22815
113325.23415,2865.96145,1670.59815,3264773.5088170287,3641.40945
110249.8855,3610.702,2126.666,3266045.505367332,4691.3683
108547.96065,3200.4617,1935.6239,3267736.8725422467,5066.1037
105028.94615,3820.24155,2293.6857,3269661.238754002,5206.04215
100577.19065,4333.14845,2644.9595,3272627.5991568626,6117.88825
95438.2633,4747.24925,2955.65215,3276415.698953214,7020.42695
94218.2009,2728.46045,2150.24015,3279832.385662755,6745.7448
91283.31445,3188.6991,2030.7422,3281795.4165068506,5277.195
87120.8731,3529.0731,2281.01895,3284735.5109928893,5728.681
83562.90465,3570.251,2345.26215,3287552.454094811,6012.8156
80120.21735,3492.25905,2332.04385,3290450.7473966666,6114.0115
77703.6149,3155.36695,2133.42665,3292762.6819006666,5694.95705
75909.82875,2782.66185,1899.1298,3294523.07906292,5142.65785
74785.82675,2318.50455,1795.2594,3295570.7459245264,5025.42785
75452.3903,1371.0238,1053.09665,3295948.350905814,3703.9716
76005.16165,1266.27155,866.99025,3295037.695971042,2409.4104
76649.9054,1151.5226,784.7932,3293939.041870769,2135.99455
77476.07825,1058.964,718.6078,3292618.2975834277,1946.3274
78610.61155,958.9815,647.54865,3290998.270865241,1740.53885
79923.17395,873.2842,585.4709,3289175.4010678655,1562.181
81571.8148,711.4211,519.91305,3287091.6700293478,1385.3556
83949.26105,370.1356,305.3171,3284607.0619747043,1035.23075
86569.84535,203.57255,166.65415,3281622.9191231946,573.09425
89273.6001,113.16905,91.6228,3278415.8146753632,311.2382
91869.8754,87.4248,57.753,3275204.3847942865,178.98995
94349.7471,96.51535,60.67745,3272037.142787347,149.1248
96839.78185,100.7759,62.61415,3268860.4963890607,151.2366
99324.1102,102.9548,63.39975,3265690.9801295353,150.4762
101611.2353,120.54745,75.9135,3262687.4946603156,211.05995
103901.9597,156.51175,94.5386,3259652.792005767,219.74035
106240.41825,168.41075,100.98065,3256603.705059372,230.51545
108618.8569,167.86785,99.77015,3253530.1681635454,224.9947
111392.34015,77.35915,57.3168,3250191.1428106497,166.15085
113854.34715,90.7982,53.0276,3247015.422593034,125.1317
115958.61875,144.51925,83.4817,3244122.1004136433,181.07395
118057.51535,208.59985,119.6968,3241210.5777533296,256.9725
119796.2514,348.9775,198.63735,3238540.193143218,422.82025
121089.1901,578.16265,327.6256,3236170.0179707254,691.12365
121568.2854,965.79115,546.35185,3234364.463705198,1147.93035
122005.5236,1196.0677,757.0641,3232760.748515437,1606.31765
123409.8558,900.1967,592.2068,3231089.2596891765,1679.53905
123839.68295,1335.1773,749.4972,3229335.2437614505,1581.3684
123595.218,1831.99905,1028.0982,3228068.613460937,2131.00875
122294.0166,2505.45765,1411.81585,3227574.2867741603,2934.0356
119347.644,3439.177,1955.0495,3228300.2394414786,4102.63635
114708.9626,4551.48275,2625.0319,3230411.8423281466,5604.8147
108792.5357,5354.3634,3355.54495,3234043.6073034233,7354.1271
106866.1436,3431.67715,2575.90835,3237921.0540284435,7669.9871
106395.6837,2335.94185,1762.7048,3239541.4112636526,5446.1051
106821.16245,1605.90855,1210.95945,3239638.634787522,3747.4383
107490.5247,1426.721,889.7981,3238704.1255894597,2588.80615
107001.3033,1801.43645,1071.3399,3237870.1983570075,2423.0361
105523.4662,2171.3716,1297.27205,3237980.21350666,2932.91245
103324.6444,2602.91785,1567.4925,3238702.5553514357,3578.8164
102358.7394,2379.36105,1505.9552,3239175.1365328287,4157.92565
99846.6486,2938.4404,1793.114,3240058.4471994806,4187.5814
96379.97125,3450.81705,2133.6775,3241887.2987343757,5037.73275
91966.1593,3883.8656,2444.68645,3244766.675612921,5905.06645
89951.7728,2504.60875,1984.79815,3247828.852656648,6024.5236
88294.7291,2381.65375,1541.0331,3249254.4225605917,4310.17805
85911.0117,2560.2484,1658.02375,3250544.360817065,4187.87005
83765.93845,2668.5695,1745.27885,3251688.3495011465,4459.2773
81296.9058,2697.9246,1784.9367,3253282.483092655,4629.6818
78887.81055,2573.16955,1723.4575,3255066.0679067946,4542.7948
76960.1911,2363.47765,1597.2872,3256516.121366692,4271.81515
75513.2982,2117.3202,1442.5585,3257546.0172914756,3899.60815
76166.8577,1064.16925,900.47275,3257666.8744088938,3088.3055
76693.4846,1002.8044,682.22895,3256595.93248747,1928.41605
77468.75825,897.86965,606.4742,3255173.2865414596,1632.14335
78400.1119,807.9205,543.2207,3253565.2692082534,1452.4053
79459.6105,732.199,489.8987,3251799.660787659,1300.86585
80627.7653,668.86385,444.89565,3249904.133081054,1172.52375
82000.32475,602.57145,398.1393,3247802.5277171317,1040.84085
83942.5692,310.8938,254.1166,3245453.8889531507,829.03455
86085.80615,167.7638,137.0189,3242722.630554486,468.80425
88289.7728,92.8251,74.97525,3239806.7604315346,254.3119
90486.29275,58.13485,41.39435,3236824.7636675653,137.34755
92584.99845,59.6795,37.7081,3233872.6727727507,93.7289
94684.54245,55.9413,34.971,3230920.455185023,84.6518
96792.7273,48.5314,30.04275,3227962.5908993464,71.7537
98858.8879,39.10475,26.46635,3225044.9814239633,75.2588
100879.26195,53.9247,32.86565,3222135.029935311,77.58465
102876.6943,68.04235,41.16825,3219245.520261331,94.86805
104891.15395,72.1206,43.16035,3216350.4416483766,98.5957
106946.42795,44.21045,32.8154,3213458.6606490314,90.99465
108908.2148,27.8204,16.54715,3210649.0059072264,42.8382
111022.9744,50.04025,29.38695,3207618.660465244,64.67185
113026.62925,58.4127,33.96625,3204716.7766800337,74.4003
114982.2198,81.44185,46.8482,3201839.2347311806,101.44155
116814.3528,134.20155,76.8216,3199034.8990967963,164.3109
118586.02555,187.8684,106.82755,3196288.5252670664,226.589
120278.62775,251.1752,142.12105,3193604.003810565,298.8077
122136.8574,173.79535,123.59145,3190946.1934835888,339.97615
123766.2827,264.71385,148.10445,3188304.5112268454,322.0374
125193.0039,393.94,218.9661,3185778.2763841543,449.3918
126579.6556,511.3471,282.93085,3183310.2637991607,576.70375
127844.14825,632.198,348.4791,3180956.5365657173,705.1988
128676.85865,836.22975,459.41335,3178906.024733563,925.1844
128745.21255,1099.9768,603.98975,3177523.654237836,1213.29475
129369.2335,780.3314,542.5443,3176375.005248541,1422.46735
130611.9037,595.33095,414.36595,3174537.869103773,1157.15075
132109.5554,472.77995,327.54545,3172341.512685611,910.78275
133733.2247,413.30315,261.5256,3169934.0866164733,722.19195
134887.3798,677.03785,364.48725,3167503.32774869,724.35305
135557.9361,1018.82785,547.0429,3165397.9066276983,1065.5018
135426.36995,1536.632,825.35765,3163822.141389878,1605.06235
135524.96405,1510.15195,938.04955,3162725.8934408934,2247.1937
134274.06985,2424.0907,1305.34075,3161783.566265406,2576.5566
130977.7176,3677.53365,1997.516,3162222.2784134806,3924.44155
124754.5374,5431.52295,3003.65065,3164773.0904277023,6024.58215
119263.41695,4745.8467,3356.2098,3169685.083739523,8445.12515
114085.0728,5249.38855,3050.388,3173753.6425480987,7630.61875
105464.15945,6759.40855,3993.3034,3179009.5653387033,8758.364
94952.88355,7839.1156,4818.53305,3186704.076440548,11107.2099
83935.7957,8069.9347,5200.9368,3196196.1802747124,12759.27375
73938.38375,7340.0683,4969.61655,3206243.2059519007,13039.19405
66207.97885,5993.16325,4238.6477,3215140.038262428,11827.33105
60987.6662,4592.71635,3357.71475,3221730.4264955744,9833.02665
60017.61065,2230.3249,2018.71695,3225490.760151159,7291.8602
59748.59925,1654.7419,1235.81285,3226207.2365162824,4036.16295
59850.25425,1234.83635,915.8459,3225934.69889846,2776.30675
60357.24645,928.8016,686.73125,3225052.12956843,2075.71655
61196.2361,720.8332,530.3435,3223667.1176509447,1594.30315
62274.23015,577.917,422.66705,3221929.337837041,1261.81985
63559.27125,454.0824,329.50105,3219951.2772712316,974.3471
65205.93775,240.8568,212.37155,3217724.984831811,738.36275
67040.09325,119.66715,105.9937,3215208.7199998302,399.70765
69002.02395,64.8389,56.80945,3212441.238817044,212.38935
71041.9617,38.02465,33.02015,3209542.5844977987,121.8984
72952.7438,41.78305,28.8012,3206723.138693573,82.2717
74850.37995,39.541,26.9899,3203920.605966751,73.47115
76654.26475,47.8338,32.3317,3201194.4217183995,87.01555
78565.4066,42.62935,34.77595,3198377.4738075114,105.44145
80502.34265,48.70745,32.32395,3195528.7268940303,87.0965
82487.77335,60.82795,39.81555,3192615.5149752703,102.9435
84383.558,62.23475,40.44585,3189810.0092180963,103.33255
86305.6249,37.31925,29.4932,3187016.1264621513,85.93205
88251.32605,28.6423,18.989,3184182.359996307,58.84325
